	abundance	phyla	date	treatment
596	30.40906851	Ascomycota	Jul.19	25
597	24.39625431	Ascomycota	Jul.19	25
598	31.18226601	Ascomycota	Jul.19	50
599	29.93096647	Ascomycota	Jul.19	0
600	22.71152895	Ascomycota	Jul.19	75
601	27.80246914	Ascomycota	Jul.19	25
602	33.07047807	Ascomycota	Jul.19	50
603	21.63627403	Ascomycota	Jul.19	0
604	36.1124815	Ascomycota	Jul.19	75
605	24.05125678	Ascomycota	Jul.19	0
606	28.4725655	Ascomycota	Jul.19	50
607	32.70750988	Ascomycota	Jul.19	75
608	18.79625062	Ascomycota	Jul.19	25
609	33.81046397	Ascomycota	Jul.19	0
610	35.95061728	Ascomycota	Jul.19	75
611	27.64067127	Ascomycota	Jul.19	0
612	29.32144626	Ascomycota	Jul.19	50
613	32.47397124	Ascomycota	Jul.19	25
614	23.66863905	Ascomycota	Jul.19	25
615	28.55731225	Ascomycota	Jul.19	50
616	15.82060128	Ascomycota	Jul.19	75
617	32.57762445	Ascomycota	Jul.19	50
618	48.93931919	Ascomycota	Jul.19	75
619	34.86193294	Ascomycota	Jul.19	25
620	26.02267127	Ascomycota	Jul.19	0
621	29.78303748	Ascomycota	Jul.19	50
622	37.16683119	Ascomycota	Jul.19	0
623	31.65680473	Ascomycota	Jul.19	75
624	35.8974359	Ascomycota	Jul.19	25
625	39.95073892	Ascomycota	Aug.1	25
626	48.74074074	Ascomycota	Aug.1	0
627	52.51727542	Ascomycota	Aug.1	75
628	38.28317711	Ascomycota	Aug.1	0
629	45.95261599	Ascomycota	Aug.1	50
630	57.23552894	Ascomycota	Aug.1	75
631	37.98029557	Ascomycota	Aug.1	25
632	40.65120868	Ascomycota	Aug.1	50
633	27.66798419	Ascomycota	Aug.1	0
634	NA	Ascomycota	Aug.1	75
635	29.79249012	Ascomycota	Aug.1	25
636	34.17283951	Ascomycota	Aug.1	50
637	30.93241243	Ascomycota	Aug.1	25
638	71.57635468	Ascomycota	Aug.1	50
639	45.36489152	Ascomycota	Aug.1	75
640	37.04982733	Ascomycota	Aug.1	0
641	31.72175629	Ascomycota	Aug.1	75
642	21.4532872	Ascomycota	Aug.1	0
643	24.75345168	Ascomycota	Aug.1	50
644	8.477082307	Ascomycota	Aug.1	25
645	51.89748645	Ascomycota	Aug.1	25
646	21.83341548	Ascomycota	Aug.1	50
647	35.76714356	Ascomycota	Aug.1	0
648	30.7199211	Ascomycota	Aug.1	75
649	28.18361303	Ascomycota	Aug.1	25
650	31.69048793	Ascomycota	Aug.1	50
651	25.08641975	Ascomycota	Aug.1	0
652	29.94573261	Ascomycota	Aug.1	75
653	27.14708786	Ascomycota	Aug.1	0
654	24.07498767	Ascomycota	Aug.1	50
655	33.03747535	Ascomycota	Aug.1	75
656	21.90429206	Ascomycota	Aug.1	25
657	36.98765432	Ascomycota	Aug.1	0
658	38.96551724	Ascomycota	Aug.1	75
659	31.88118812	Ascomycota	Aug.1	0
660	30.8033514	Ascomycota	Aug.1	50
661	25.38271605	Ascomycota	Aug.1	25
662	31.65432099	Ascomycota	Aug.1	25
663	20.65056678	Ascomycota	Aug.1	50
664	25.96248766	Ascomycota	Aug.1	75
665	38.54942871	Ascomycota	Aug.1	50
666	42.9911155	Ascomycota	Aug.1	75
667	32.26443019	Ascomycota	Aug.1	25
668	26.21981272	Ascomycota	Aug.1	0
669	28.48693938	Ascomycota	Aug.1	50
670	25.52981764	Ascomycota	Aug.1	0
671	47.19211823	Ascomycota	Aug.1	75
672	47.60965993	Ascomycota	Aug.1	25
673	4.597132971	Basidiomycota	May.10	25
674	4.339250493	Basidiomycota	May.10	0
675	2.218934911	Basidiomycota	May.10	75
676	4.536489152	Basidiomycota	May.10	0
677	4.001976285	Basidiomycota	May.10	50
678	3.646353646	Basidiomycota	May.10	75
679	2.762703503	Basidiomycota	May.10	25
680	4.059405941	Basidiomycota	May.10	50
681	5.626850938	Basidiomycota	May.10	0
682	6.027667984	Basidiomycota	May.10	75
683	6.068080908	Basidiomycota	May.10	25
684	52.56663376	Basidiomycota	May.10	50
685	3.656126482	Basidiomycota	May.10	25
686	2.765432099	Basidiomycota	May.10	50
687	3.409090909	Basidiomycota	May.10	75
688	5.780632411	Basidiomycota	May.10	0
689	3.275434243	Basidiomycota	May.10	75
690	5.224248398	Basidiomycota	May.10	0
691	5.401387512	Basidiomycota	May.10	50
692	4.298418972	Basidiomycota	May.10	25
693	2.859960552	Basidiomycota	May.10	25
694	4.094721263	Basidiomycota	May.10	50
695	2.41617357	Basidiomycota	May.10	0
696	1.280788177	Basidiomycota	May.10	75
697	5.756823821	Basidiomycota	May.10	25
698	NA	Basidiomycota	May.10	50
699	3.846153846	Basidiomycota	May.10	0
700	45.27093596	Basidiomycota	May.10	75
701	2.91005291	Basidiomycota	May.10	0
702	3.351404633	Basidiomycota	May.10	50
703	5.177514793	Basidiomycota	May.10	75
704	3.009373458	Basidiomycota	May.10	25
705	4.686729156	Basidiomycota	May.10	0
706	40.74987667	Basidiomycota	May.10	75
707	2.958579882	Basidiomycota	May.10	0
708	4.142011834	Basidiomycota	May.10	50
709	5.434782609	Basidiomycota	May.10	25
710	3.356367226	Basidiomycota	May.10	25
711	3.698224852	Basidiomycota	May.10	50
712	4.045387272	Basidiomycota	May.10	75
713	1.482213439	Basidiomycota	May.10	50
714	5.62962963	Basidiomycota	May.10	75
715	3.652517275	Basidiomycota	May.10	25
716	1.634472511	Basidiomycota	May.10	0
717	3.15893386	Basidiomycota	May.10	50
718	3.94282898	Basidiomycota	May.10	0
719	2.709359606	Basidiomycota	May.10	75
720	3.905091448	Basidiomycota	May.10	25
721	4.191321499	Basidiomycota	May.24	25
722	5.076392311	Basidiomycota	May.24	0
723	3.998025666	Basidiomycota	May.24	75
724	2.66403552	Basidiomycota	May.24	0
725	4.637395165	Basidiomycota	May.24	50
726	3.696402169	Basidiomycota	May.24	75
727	3.659742829	Basidiomycota	May.24	25
728	3.751233959	Basidiomycota	May.24	50
729	3.157375432	Basidiomycota	May.24	0
730	3.216229589	Basidiomycota	May.24	75
731	5.728395062	Basidiomycota	May.24	25
732	7.696102615	Basidiomycota	May.24	50
733	3.893543618	Basidiomycota	May.24	25
734	2.274975272	Basidiomycota	May.24	50
735	2.665350444	Basidiomycota	May.24	75
736	3.449975357	Basidiomycota	May.24	0
737	2.121361618	Basidiomycota	May.24	75
738	1.626416954	Basidiomycota	May.24	0
739	1.183431953	Basidiomycota	May.24	50
740	5.923000987	Basidiomycota	May.24	25
741	3.25443787	Basidiomycota	May.24	25
742	2.712031558	Basidiomycota	May.24	50
743	2.714708786	Basidiomycota	May.24	0
744	2.365697388	Basidiomycota	May.24	75
745	3.356367226	Basidiomycota	May.24	25
746	3.456790123	Basidiomycota	May.24	50
747	1.085883514	Basidiomycota	May.24	0
748	2.365697388	Basidiomycota	May.24	75
749	3.455083909	Basidiomycota	May.24	0
750	3.992114342	Basidiomycota	May.24	50
751	3.944773176	Basidiomycota	May.24	75
752	1.925925926	Basidiomycota	May.24	25
753	29.98027613	Basidiomycota	May.24	0
754	4.09270217	Basidiomycota	May.24	75
755	3.794972893	Basidiomycota	May.24	0
756	4.891304348	Basidiomycota	May.24	50
757	5.231984205	Basidiomycota	May.24	25
758	NA	Basidiomycota	May.24	25
759	3.557312253	Basidiomycota	May.24	50
760	3.063241107	Basidiomycota	May.24	75
761	5.231984205	Basidiomycota	May.24	50
762	2.369200395	Basidiomycota	May.24	75
763	2.418558736	Basidiomycota	May.24	25
764	7.76119403	Basidiomycota	May.24	0
765	1.488095238	Basidiomycota	May.24	50
766	8.292201382	Basidiomycota	May.24	0
767	3.449975357	Basidiomycota	May.24	75
768	1.480019734	Basidiomycota	May.24	25
769	4.195459033	Basidiomycota	Jun.7	25
770	4.561229549	Basidiomycota	Jun.7	0
771	4.891304348	Basidiomycota	Jun.7	75
772	4.693675889	Basidiomycota	Jun.7	0
773	6.314750863	Basidiomycota	Jun.7	50
774	16.98765432	Basidiomycota	Jun.7	75
775	4.689042448	Basidiomycota	Jun.7	25
776	4.731394776	Basidiomycota	Jun.7	50
777	4.59486166	Basidiomycota	Jun.7	0
778	4.879250862	Basidiomycota	Jun.7	75
779	10.10349926	Basidiomycota	Jun.7	25
780	5.130735076	Basidiomycota	Jun.7	50
781	4.395061728	Basidiomycota	Jun.7	25
782	2.564102564	Basidiomycota	Jun.7	50
783	3.262481463	Basidiomycota	Jun.7	75
784	2.809265648	Basidiomycota	Jun.7	0
785	2.961500494	Basidiomycota	Jun.7	75
786	5.525407005	Basidiomycota	Jun.7	0
787	5.821410952	Basidiomycota	Jun.7	50
788	5.182625864	Basidiomycota	Jun.7	25
789	2.810650888	Basidiomycota	Jun.7	25
790	3.140495868	Basidiomycota	Jun.7	50
791	4.292057227	Basidiomycota	Jun.7	0
792	1.537698413	Basidiomycota	Jun.7	75
793	3.75308642	Basidiomycota	Jun.7	25
794	6.163708087	Basidiomycota	Jun.7	50
795	4.397233202	Basidiomycota	Jun.7	0
796	4.195459033	Basidiomycota	Jun.7	75
797	4.49382716	Basidiomycota	Jun.7	0
798	5.299653294	Basidiomycota	Jun.7	50
799	3.808110781	Basidiomycota	Jun.7	75
800	2.41498275	Basidiomycota	Jun.7	25
801	5.185185185	Basidiomycota	Jun.7	0
802	3.063241107	Basidiomycota	Jun.7	75
803	6.524962926	Basidiomycota	Jun.7	0
804	4	Basidiomycota	Jun.7	50
805	4.982733103	Basidiomycota	Jun.7	25
806	5.580246914	Basidiomycota	Jun.7	25
807	5.673408979	Basidiomycota	Jun.7	50
808	3.058707449	Basidiomycota	Jun.7	75
809	2.614701529	Basidiomycota	Jun.7	50
810	3.944773176	Basidiomycota	Jun.7	75
811	5.224248398	Basidiomycota	Jun.7	25
812	7.24137931	Basidiomycota	Jun.7	0
813	3.553800592	Basidiomycota	Jun.7	50
814	4.876847291	Basidiomycota	Jun.7	0
815	4.144055254	Basidiomycota	Jun.7	75
816	2.513553475	Basidiomycota	Jun.7	25
817	8.390918065	Basidiomycota	Jun.21	25
818	5.766387383	Basidiomycota	Jun.21	0
819	4.679802956	Basidiomycota	Jun.21	75
820	11.83431953	Basidiomycota	Jun.21	0
821	5.569245934	Basidiomycota	Jun.21	50
822	6.626806178	Basidiomycota	Jun.21	75
823	3.359683794	Basidiomycota	Jun.21	25
824	3.94282898	Basidiomycota	Jun.21	50
825	37.60473139	Basidiomycota	Jun.21	0
826	1.632855022	Basidiomycota	Jun.21	75
827	68.81773399	Basidiomycota	Jun.21	25
828	5.418719212	Basidiomycota	Jun.21	50
829	3.94671929	Basidiomycota	Jun.21	25
830	2.513553475	Basidiomycota	Jun.21	50
831	1.773399015	Basidiomycota	Jun.21	75
832	42.86419753	Basidiomycota	Jun.21	0
833	5.632411067	Basidiomycota	Jun.21	75
834	NA	Basidiomycota	Jun.21	0
835	3.507905138	Basidiomycota	Jun.21	50
836	2.168555939	Basidiomycota	Jun.21	25
837	3.596059113	Basidiomycota	Jun.21	25
838	3.453379378	Basidiomycota	Jun.21	50
839	3.451676529	Basidiomycota	Jun.21	0
840	3.108041441	Basidiomycota	Jun.21	75
841	5.374753452	Basidiomycota	Jun.21	25
842	3.453379378	Basidiomycota	Jun.21	50
843	3.405725568	Basidiomycota	Jun.21	0
844	6.867588933	Basidiomycota	Jun.21	75
845	3.106508876	Basidiomycota	Jun.21	0
846	4.489393192	Basidiomycota	Jun.21	50
847	3.106508876	Basidiomycota	Jun.21	75
848	3.846153846	Basidiomycota	Jun.21	25
849	5.372104485	Basidiomycota	Jun.21	0
850	4.108910891	Basidiomycota	Jun.21	75
851	13.38932806	Basidiomycota	Jun.21	0
852	2.907836373	Basidiomycota	Jun.21	50
853	8.037475345	Basidiomycota	Jun.21	25
854	16.73247779	Basidiomycota	Jun.21	25
855	31.0770751	Basidiomycota	Jun.21	50
856	5.654761905	Basidiomycota	Jun.21	75
857	4.630541872	Basidiomycota	Jun.21	50
858	4.29726997	Basidiomycota	Jun.21	75
859	8.296296296	Basidiomycota	Jun.21	25
860	5.268389662	Basidiomycota	Jun.21	0
861	4.139970429	Basidiomycota	Jun.21	50
862	4.088669951	Basidiomycota	Jun.21	0
863	5.72274297	Basidiomycota	Jun.21	75
864	4.982733103	Basidiomycota	Jun.21	25
865	NA	Basidiomycota	Jul.5	25
866	NA	Basidiomycota	Jul.5	0
867	4.930966469	Basidiomycota	Jul.5	75
868	2.859960552	Basidiomycota	Jul.5	0
869	4.785397139	Basidiomycota	Jul.5	50
870	7.847976308	Basidiomycota	Jul.5	75
871	4.193389245	Basidiomycota	Jul.5	25
872	16.81459566	Basidiomycota	Jul.5	50
873	5.478775913	Basidiomycota	Jul.5	0
874	6.679861455	Basidiomycota	Jul.5	75
875	11.01234568	Basidiomycota	Jul.5	25
876	5.665024631	Basidiomycota	Jul.5	50
877	6.494794249	Basidiomycota	Jul.5	25
878	10.22727273	Basidiomycota	Jul.5	50
879	5.182625864	Basidiomycota	Jul.5	75
880	11.97634303	Basidiomycota	Jul.5	0
881	15.09153884	Basidiomycota	Jul.5	75
882	3.996053281	Basidiomycota	Jul.5	0
883	13.15270936	Basidiomycota	Jul.5	50
884	8.571428571	Basidiomycota	Jul.5	25
885	4.778325123	Basidiomycota	Jul.5	25
886	3.851851852	Basidiomycota	Jul.5	50
887	5.484189723	Basidiomycota	Jul.5	0
888	17.43209877	Basidiomycota	Jul.5	75
889	2.318697583	Basidiomycota	Jul.5	25
890	2.859960552	Basidiomycota	Jul.5	50
891	7.347140039	Basidiomycota	Jul.5	0
892	6.160670281	Basidiomycota	Jul.5	75
893	3.882195448	Basidiomycota	Jul.5	0
894	3.201970443	Basidiomycota	Jul.5	50
895	2.955665025	Basidiomycota	Jul.5	75
896	3.990147783	Basidiomycota	Jul.5	25
897	5.717102021	Basidiomycota	Jul.5	0
898	6.558185404	Basidiomycota	Jul.5	75
899	3.903162055	Basidiomycota	Jul.5	0
900	6.068080908	Basidiomycota	Jul.5	50
901	5.073891626	Basidiomycota	Jul.5	25
902	8.181370133	Basidiomycota	Jul.5	25
903	4.267990074	Basidiomycota	Jul.5	50
904	5.533596838	Basidiomycota	Jul.5	75
905	4.787759131	Basidiomycota	Jul.5	50
906	3.743842365	Basidiomycota	Jul.5	75
907	6.071076012	Basidiomycota	Jul.5	25
908	7.411067194	Basidiomycota	Jul.5	0
909	4.938271605	Basidiomycota	Jul.5	50
910	7.047806801	Basidiomycota	Jul.5	0
911	6.259241005	Basidiomycota	Jul.5	75
912	3.15581854	Basidiomycota	Jul.5	25
913	4.137931034	Basidiomycota	Jul.19	25
914	19.408867	Basidiomycota	Jul.19	0
915	11.94471866	Basidiomycota	Jul.19	75
916	3.8005923	Basidiomycota	Jul.19	0
917	3.251231527	Basidiomycota	Jul.19	50
918	4.644268775	Basidiomycota	Jul.19	75
919	7.24494825	Basidiomycota	Jul.19	25
920	4.487179487	Basidiomycota	Jul.19	50
921	2.75862069	Basidiomycota	Jul.19	0
922	3.356367226	Basidiomycota	Jul.19	75
923	6.712734452	Basidiomycota	Jul.19	25
924	4.189255791	Basidiomycota	Jul.19	50
925	4.891304348	Basidiomycota	Jul.19	25
926	4.287826516	Basidiomycota	Jul.19	50
927	4.679802956	Basidiomycota	Jul.19	75
928	8.530571992	Basidiomycota	Jul.19	0
929	3.160493827	Basidiomycota	Jul.19	75
930	2.217841301	Basidiomycota	Jul.19	0
931	5.283950617	Basidiomycota	Jul.19	50
932	2.809265648	Basidiomycota	Jul.19	25
933	6.653523903	Basidiomycota	Jul.19	25
934	3.645320197	Basidiomycota	Jul.19	50
935	3.550295858	Basidiomycota	Jul.19	0
936	27.11528946	Basidiomycota	Jul.19	75
937	3.407407407	Basidiomycota	Jul.19	25
938	4.435682602	Basidiomycota	Jul.19	50
939	3.49926072	Basidiomycota	Jul.19	0
940	3.552047361	Basidiomycota	Jul.19	75
941	3.154263184	Basidiomycota	Jul.19	0
942	8.106772121	Basidiomycota	Jul.19	50
943	3.112648221	Basidiomycota	Jul.19	75
944	3.404045387	Basidiomycota	Jul.19	25
945	5.281342547	Basidiomycota	Jul.19	0
946	4.641975309	Basidiomycota	Jul.19	75
947	4.343534057	Basidiomycota	Jul.19	0
948	5.052005944	Basidiomycota	Jul.19	50
949	6.098165592	Basidiomycota	Jul.19	25
950	3.648915187	Basidiomycota	Jul.19	25
951	7.90513834	Basidiomycota	Jul.19	50
952	17.39773287	Basidiomycota	Jul.19	75
953	3.794972893	Basidiomycota	Jul.19	50
954	2.910705476	Basidiomycota	Jul.19	75
955	10.00986193	Basidiomycota	Jul.19	25
956	3.548546082	Basidiomycota	Jul.19	0
957	11.14398422	Basidiomycota	Jul.19	50
958	4.392892399	Basidiomycota	Jul.19	0
959	3.846153846	Basidiomycota	Jul.19	75
960	5.769230769	Basidiomycota	Jul.19	25
961	5.763546798	Basidiomycota	Aug.1	25
962	4.790123457	Basidiomycota	Aug.1	0
963	6.811451135	Basidiomycota	Aug.1	75
964	8.288110508	Basidiomycota	Aug.1	0
965	5.528134255	Basidiomycota	Aug.1	50
966	6.387225549	Basidiomycota	Aug.1	75
967	5.172413793	Basidiomycota	Aug.1	25
968	5.969412926	Basidiomycota	Aug.1	50
969	3.112648221	Basidiomycota	Aug.1	0
970	NA	Basidiomycota	Aug.1	75
971	7.658102767	Basidiomycota	Aug.1	25
972	13.38271605	Basidiomycota	Aug.1	50
973	4.686729156	Basidiomycota	Aug.1	25
974	5.024630542	Basidiomycota	Aug.1	50
975	5.522682446	Basidiomycota	Aug.1	75
976	6.16674889	Basidiomycota	Aug.1	0
977	9.620128268	Basidiomycota	Aug.1	75
978	5.783489867	Basidiomycota	Aug.1	0
979	6.213017751	Basidiomycota	Aug.1	50
980	2.759980286	Basidiomycota	Aug.1	25
981	7.392804337	Basidiomycota	Aug.1	25
982	3.104977822	Basidiomycota	Aug.1	50
983	6.16674889	Basidiomycota	Aug.1	0
984	4.487179487	Basidiomycota	Aug.1	75
985	5.034550839	Basidiomycota	Aug.1	25
986	6.259241005	Basidiomycota	Aug.1	50
987	3.703703704	Basidiomycota	Aug.1	0
988	3.749383325	Basidiomycota	Aug.1	75
989	4.689042448	Basidiomycota	Aug.1	0
990	6.512086828	Basidiomycota	Aug.1	50
991	9.516765286	Basidiomycota	Aug.1	75
992	6.216082881	Basidiomycota	Aug.1	25
993	4	Basidiomycota	Aug.1	0
994	15.51724138	Basidiomycota	Aug.1	75
995	23.86138614	Basidiomycota	Aug.1	0
996	6.554953179	Basidiomycota	Aug.1	50
997	4	Basidiomycota	Aug.1	25
998	5.481481481	Basidiomycota	Aug.1	25
999	3.647116806	Basidiomycota	Aug.1	50
1000	3.701875617	Basidiomycota	Aug.1	75
1001	3.328365623	Basidiomycota	Aug.1	50
1002	5.478775913	Basidiomycota	Aug.1	75
1003	3.700049334	Basidiomycota	Aug.1	25
1004	5.766387383	Basidiomycota	Aug.1	0
1005	4.041399704	Basidiomycota	Aug.1	50
1006	3.055692459	Basidiomycota	Aug.1	0
1007	6.206896552	Basidiomycota	Aug.1	75
1008	5.667816658	Basidiomycota	Aug.1	25
1009	1.433514582	Others	May.10	25
1010	0.887573964	Others	May.10	0
1011	0.443786982	Others	May.10	75
1012	0.345167653	Others	May.10	0
1013	1.185770751	Others	May.10	50
1014	0.599400599	Others	May.10	75
1015	1.036013814	Others	May.10	25
1016	0.891089109	Others	May.10	50
1017	1.628825271	Others	May.10	0
1018	1.136363636	Others	May.10	75
1019	1.529353725	Others	May.10	25
1020	0.740375123	Others	May.10	50
1021	0.691699605	Others	May.10	25
1022	0.641975309	Others	May.10	50
1023	0.444664032	Others	May.10	75
1024	0.741106719	Others	May.10	0
1025	1.885856079	Others	May.10	75
1026	0.936421883	Others	May.10	0
1027	1.139742319	Others	May.10	50
1028	0.839920949	Others	May.10	25
1029	0.493096647	Others	May.10	25
1030	1.677355698	Others	May.10	50
1031	0.788954635	Others	May.10	0
1032	0.591133005	Others	May.10	75
1033	1.687344913	Others	May.10	25
1034	NA	Others	May.10	50
1035	0.641025641	Others	May.10	0
1036	0.147783251	Others	May.10	75
1037	0.793650794	Others	May.10	0
1038	0.295712173	Others	May.10	50
1039	0.493096647	Others	May.10	75
1040	0.493339911	Others	May.10	25
1041	1.33201776	Others	May.10	0
1042	0.592007893	Others	May.10	75
1043	0.345167653	Others	May.10	0
1044	0.690335306	Others	May.10	50
1045	0.592885375	Others	May.10	25
1046	0.592300099	Others	May.10	25
1047	0.443786982	Others	May.10	50
1048	0.44400592	Others	May.10	75
1049	0.543478261	Others	May.10	50
1050	0.197530864	Others	May.10	75
1051	0.345508391	Others	May.10	25
1052	0.14858841	Others	May.10	0
1053	0.987166831	Others	May.10	50
1054	0.197141449	Others	May.10	0
1055	0.443349754	Others	May.10	75
1056	1.28521997	Others	May.10	25
1057	0.591715976	Others	May.24	25
1058	10.10349926	Others	May.24	0
1059	0.296150049	Others	May.24	75
1060	0.641341885	Others	May.24	0
1061	0.246669956	Others	May.24	50
1062	0.492853622	Others	May.24	75
1063	0.148367953	Others	May.24	25
1064	0.394866732	Others	May.24	50
1065	0.986679822	Others	May.24	0
1066	1.632855022	Others	May.24	75
1067	0.691358025	Others	May.24	25
1068	0.246669956	Others	May.24	50
1069	0.147856087	Others	May.24	25
1070	0.494559842	Others	May.24	50
1071	0.789733465	Others	May.24	75
1072	0.492853622	Others	May.24	0
1073	1.036013814	Others	May.24	75
1074	0.394282898	Others	May.24	0
1075	0.049309665	Others	May.24	50
1076	1.135241856	Others	May.24	25
1077	0.394477318	Others	May.24	25
1078	0.542406312	Others	May.24	50
1079	0.148075025	Others	May.24	0
1080	0.394282898	Others	May.24	75
1081	0.839091807	Others	May.24	25
1082	0.345679012	Others	May.24	50
1083	0.098716683	Others	May.24	0
1084	0.197141449	Others	May.24	75
1085	0.394866732	Others	May.24	0
1086	1.133563332	Others	May.24	50
1087	0.73964497	Others	May.24	75
1088	0.49382716	Others	May.24	25
1089	4.339250493	Others	May.24	0
1090	0.641025641	Others	May.24	75
1091	1.823558403	Others	May.24	0
1092	1.432806324	Others	May.24	50
1093	0.592300099	Others	May.24	25
1094	NA	Others	May.24	25
1095	0.889328063	Others	May.24	50
1096	0.741106719	Others	May.24	75
1097	0.592300099	Others	May.24	50
1098	0.246791708	Others	May.24	75
1099	0.839091807	Others	May.24	25
1100	0.696517413	Others	May.24	0
1101	0.942460317	Others	May.24	50
1102	0.592300099	Others	May.24	0
1103	1.133563332	Others	May.24	75
1104	0.493339911	Others	May.24	25
1105	0.394866732	Others	Jun.7	25
1106	1.090728805	Others	Jun.7	0
1107	0.839920949	Others	Jun.7	75
1108	0.444664032	Others	Jun.7	0
1109	0.542673902	Others	Jun.7	50
1110	0.987654321	Others	Jun.7	75
1111	2.566633761	Others	Jun.7	25
1112	0.197141449	Others	Jun.7	50
1113	1.976284585	Others	Jun.7	0
1114	0.591424347	Others	Jun.7	75
1115	1.084277969	Others	Jun.7	25
1116	0.740009867	Others	Jun.7	50
1117	0.543209877	Others	Jun.7	25
1118	0.493096647	Others	Jun.7	50
1119	0.494315373	Others	Jun.7	75
1120	0.147856087	Others	Jun.7	0
1121	0.888450148	Others	Jun.7	75
1122	0.740009867	Others	Jun.7	0
1123	1.282683769	Others	Jun.7	50
1124	0.691016782	Others	Jun.7	25
1125	0.73964497	Others	Jun.7	25
1126	0.550964187	Others	Jun.7	50
1127	0.345337938	Others	Jun.7	0
1128	0.198412698	Others	Jun.7	75
1129	0.592592593	Others	Jun.7	25
1130	0.986193294	Others	Jun.7	50
1131	0.444664032	Others	Jun.7	0
1132	0.592300099	Others	Jun.7	75
1133	1.037037037	Others	Jun.7	0
1134	0.4952947	Others	Jun.7	50
1135	0.890207715	Others	Jun.7	75
1136	0.197141449	Others	Jun.7	25
1137	0.938271605	Others	Jun.7	0
1138	0.494071146	Others	Jun.7	75
1139	0.642609985	Others	Jun.7	0
1140	0.938271605	Others	Jun.7	50
1141	0.937345831	Others	Jun.7	25
1142	0.888888889	Others	Jun.7	25
1143	0.740009867	Others	Jun.7	50
1144	0.44400592	Others	Jun.7	75
1145	0.88801184	Others	Jun.7	50
1146	0.690335306	Others	Jun.7	75
1147	0.689995071	Others	Jun.7	25
1148	0.295566502	Others	Jun.7	0
1149	0.493583416	Others	Jun.7	50
1150	0.689655172	Others	Jun.7	0
1151	0.394671929	Others	Jun.7	75
1152	0.197141449	Others	Jun.7	25
1153	0.542941757	Others	Jun.21	25
1154	0.049285362	Others	Jun.21	0
1155	0.492610837	Others	Jun.21	75
1156	0.641025641	Others	Jun.21	0
1157	0.344997536	Others	Jun.21	50
1158	0.498256104	Others	Jun.21	75
1159	0.148221344	Others	Jun.21	25
1160	0.246426811	Others	Jun.21	50
1161	0.246426811	Others	Jun.21	0
1162	0.494804552	Others	Jun.21	75
1163	0.246305419	Others	Jun.21	25
1164	0.295566502	Others	Jun.21	50
1165	0.098667982	Others	Jun.21	25
1166	0.049285362	Others	Jun.21	50
1167	0.197044335	Others	Jun.21	75
1168	0.148148148	Others	Jun.21	0
1169	1.086956522	Others	Jun.21	75
1170	NA	Others	Jun.21	0
1171	0.444664032	Others	Jun.21	50
1172	0.640709709	Others	Jun.21	25
1173	0.246305419	Others	Jun.21	25
1174	1.233349778	Others	Jun.21	50
1175	0.493096647	Others	Jun.21	0
1176	0.592007893	Others	Jun.21	75
1177	0.986193294	Others	Jun.21	25
1178	0.394671929	Others	Jun.21	50
1179	0.394866732	Others	Jun.21	0
1180	0.395256917	Others	Jun.21	75
1181	0.197238659	Others	Jun.21	0
1182	0.592007893	Others	Jun.21	50
1183	0.591715976	Others	Jun.21	75
1184	0.73964497	Others	Jun.21	25
1185	0.246426811	Others	Jun.21	0
1186	0.643564356	Others	Jun.21	75
1187	2.420948617	Others	Jun.21	0
1188	0.394282898	Others	Jun.21	50
1189	0.690335306	Others	Jun.21	25
1190	0.789733465	Others	Jun.21	25
1191	0.296442688	Others	Jun.21	50
1192	1.091269841	Others	Jun.21	75
1193	0.738916256	Others	Jun.21	50
1194	0.505561173	Others	Jun.21	75
1195	0.938271605	Others	Jun.21	25
1196	0.447316103	Others	Jun.21	0
1197	0.788565796	Others	Jun.21	50
1198	0.541871921	Others	Jun.21	0
1199	0.197335964	Others	Jun.21	75
1200	0.44400592	Others	Jun.21	25
1201	NA	Others	Jul.5	25
1202	NA	Others	Jul.5	0
1203	1.429980276	Others	Jul.5	75
1204	0.295857988	Others	Jul.5	0
1205	0.493339911	Others	Jul.5	50
1206	0.296150049	Others	Jul.5	75
1207	0.296003947	Others	Jul.5	25
1208	0.345167653	Others	Jul.5	50
1209	0.345508391	Others	Jul.5	0
1210	0.791687284	Others	Jul.5	75
1211	0.24691358	Others	Jul.5	25
1212	0.197044335	Others	Jul.5	50
1213	0.24789291	Others	Jul.5	25
1214	0.296442688	Others	Jul.5	50
1215	0.246791708	Others	Jul.5	75
1216	0.147856087	Others	Jul.5	0
1217	0.445324097	Others	Jul.5	75
1218	0.592007893	Others	Jul.5	0
1219	0.147783251	Others	Jul.5	50
1220	0.39408867	Others	Jul.5	25
1221	0.39408867	Others	Jul.5	25
1222	0.197530864	Others	Jul.5	50
1223	0.444664032	Others	Jul.5	0
1224	0.148148148	Others	Jul.5	75
1225	0.345337938	Others	Jul.5	25
1226	0.246548323	Others	Jul.5	50
1227	0.295857988	Others	Jul.5	0
1228	0.739280434	Others	Jul.5	75
1229	0.133868809	Others	Jul.5	0
1230	0.197044335	Others	Jul.5	50
1231	0.295566502	Others	Jul.5	75
1232	0.246305419	Others	Jul.5	25
1233	0.147856087	Others	Jul.5	0
1234	0.443786982	Others	Jul.5	75
1235	0.494071146	Others	Jul.5	0
1236	0.838677849	Others	Jul.5	50
